round,attempt,final_distance_m,success
1,1,0.3588935930495967,False
1,2,0.10812973671737278,False
1,3,0.10797921525054008,False
1,4,0.14310286999069607,False
1,5,0.13902917781293497,False
1,6,0.15731278011132038,False
1,7,0.21004960751496735,False
1,8,0.21004962116674047,False
1,9,0.2100496211667658,False
1,10,0.21004962720219253,False
1,11,0.2100496455340719,False
