round,attempt,final_distance_m,success
1,1,0.3042863333764903,False
1,2,0.304298448343777,False
1,3,0.30432171648466977,False
1,4,0.3043450589930132,False
1,5,0.30436847542045664,False
1,6,0.3043919661715719,False
1,7,0.30441553165443264,False
1,8,0.3044391722806576,False
1,9,0.3044628884654435,False
1,10,0.30448668062761336,False
1,11,0.3045105491896531,False
