round,attempt,final_distance_m,success
1,1,0.3020802243670006,True
1,2,0.2787098086480485,True
1,3,0.2830482812108087,True
1,4,0.28291334707168814,True
1,5,0.2876837003404504,True
1,6,0.2890214540805504,True
1,7,0.0711891232767372,True
