round,attempt,final_distance_m,success
1,1,0.3696433980740239,False
1,2,0.36757311961918177,False
1,3,0.360649120263593,False
1,4,0.36067683274170903,False
1,5,0.07720471513116578,False
1,6,0.07729633796442989,False
1,7,0.07738856722704467,False
1,8,0.07748136994644614,False
1,9,0.07757473559915551,False
1,10,0.07766865330972071,False
1,11,0.0777631118619064,False
