round,attempt,final_distance_m,success
1,1,0.3005053204491838,False
1,2,0.2805636231450296,False
1,3,0.17785935083361787,False
1,4,0.18496259592830563,False
1,5,0.1934704692561595,False
1,6,0.21166840665378317,False
1,7,0.21595584830054818,False
1,8,0.2159647012923742,False
1,9,0.21596470129236706,False
1,10,0.2159647012923597,False
1,11,0.21596470129235273,False
