round,attempt,final_distance_m,success
1,1,0.32196347343281817,False
1,2,0.23016118370013422,False
1,3,0.21456654676678094,False
1,4,0.005970406052619814,False
1,5,0.005976582332400286,False
1,6,0.005976598459336542,False
1,7,0.005976615069787749,False
1,8,0.005976630798347376,False
1,9,0.005976646528230149,False
1,10,0.005976662259436542,False
1,11,0.005976677991966248,False
